speaker	word_count	a	able	actually	after	against	ah	aha	all	among	an	and	another	anybody	at	aye	be	became	been	began	bet	between	bloke	both	bringing	brought	but	charles	claimed	cor	corp	cos	da	day	decided	did	do	doo	during	each	economic	eh	eighty	england	er	erm	etcetera	everybody	fall	fig	for	forty	found	from	full	get	government	ha	had	has	have	having	held	hello	himself	hm	however	hundred	i	ibm	if	important	in	inc	including	international	into	it	just	know	large	later	latter	let_s	life	ltd	made	may	methods	mhm	minus	mm	most	mr	mum	new	nineteen	ninety	nodded	nought	oh	okay	on	ooh	out	pence	percent	political	presence	provides	put	really	reckon	say	seemed	seriously	sixty	smiled	so	social	somebody	system	take	talking	than	the	they	thing	think	thirteen	though	thus	time	tt	tv	twenty	uk	under	urgh	us	usa	wants	was	we	who	with	world	yeah	yes	you	your
S0197	16978	329	3	15	3	5	5	0	76	0	17	462	13	3	54	0	74	1	32	0	0	5	0	4	0	1	137	0	0	1	0	48	0	12	0	88	171	0	0	23	0	0	0	0	45	51	0	3	2	0	60	3	5	82	2	108	0	0	37	11	119	10	0	1	0	0	0	10	555	0	95	0	128	0	0	0	29	610	151	50	1	1	0	0	3	0	3	2	0	0	0	45	5	0	20	11	0	0	1	2	96	17	116	0	55	1	3	0	0	0	39	57	3	19	0	0	0	0	147	0	2	1	28	1	17	478	134	9	70	2	17	0	26	0	0	4	0	3	0	3	0	1	155	115	9	66	3	433	9	662	107
S0198	162930	3066	38	248	83	5	471	0	494	0	258	2725	92	1	594	0	769	2	286	0	74	52	0	58	8	13	1171	0	1	18	0	529	2	207	12	938	2239	0	14	47	0	28	3	48	500	270	0	0	4	1	978	13	19	323	28	598	5	2	394	212	1255	66	2	5	13	1	2	38	5251	0	526	2	1787	0	0	5	139	5574	1288	1019	9	33	0	21	18	0	52	22	0	0	3	656	58	1	199	55	8	2	0	0	1899	199	1027	0	394	1	10	0	0	1	209	687	36	149	11	3	7	0	1123	5	14	14	173	66	155	3919	1803	240	688	7	283	0	340	0	18	43	0	26	0	155	0	24	1646	1843	82	555	21	6323	51	3923	576
S0199	52073	794	17	25	31	2	37	0	200	0	39	1251	30	4	194	0	257	0	89	0	14	5	0	8	0	5	398	0	0	4	0	114	0	27	5	353	747	0	2	16	0	1	0	3	95	229	0	7	5	0	205	6	15	83	9	265	0	0	132	55	498	27	1	6	4	0	0	7	2059	0	241	1	398	0	0	0	64	1632	444	424	3	16	0	24	17	0	15	4	0	0	0	437	7	0	39	10	0	1	0	0	554	191	341	0	159	2	2	0	0	0	112	174	0	112	1	2	1	0	435	1	0	0	55	16	34	1048	322	48	306	2	41	0	109	0	2	10	0	4	0	46	0	13	422	491	26	261	10	1325	31	2105	264
S0200	2754	65	1	2	2	0	4	0	10	0	6	47	3	0	10	0	14	0	6	0	0	1	0	0	0	0	23	0	0	0	0	7	0	0	0	9	28	0	0	1	0	0	0	0	5	1	0	1	0	0	15	1	0	3	0	11	0	0	4	3	22	0	0	1	0	0	0	4	111	0	10	0	34	0	0	0	2	112	17	11	0	0	0	1	0	0	0	0	0	0	0	4	0	1	0	2	1	0	0	0	18	0	11	0	8	0	0	0	0	0	3	3	1	6	0	0	0	0	13	0	1	0	0	0	0	73	33	8	6	0	13	0	1	0	3	2	0	1	0	5	0	0	37	15	11	9	1	64	0	64	8
S0201	563	12	0	1	0	0	2	0	2	0	0	7	0	0	0	0	1	0	0	0	0	0	0	1	0	0	3	0	0	0	0	1	0	0	0	2	3	0	0	2	0	0	0	0	2	0	0	0	0	0	3	0	0	0	1	4	0	0	1	1	5	0	0	1	0	0	0	0	30	0	0	0	6	0	0	0	0	14	7	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	1	5	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	18	1	0	4	0	3	0	0	0	0	0	0	0	0	1	0	0	11	3	1	2	1	12	0	11	3
S0202	116017	1996	32	109	72	3	169	0	475	0	157	2908	27	0	394	1	440	17	188	1	9	14	1	32	5	8	1104	0	0	0	0	674	1	126	9	411	1688	0	1	44	1	8	6	25	206	616	0	4	7	0	557	19	27	196	29	478	2	17	279	107	752	72	0	14	7	2	1	32	5078	0	516	4	996	0	1	1	87	3571	937	740	0	36	0	44	61	0	39	8	0	0	0	290	26	2	105	56	0	3	0	3	696	297	687	2	357	6	20	5	0	0	136	476	6	217	1	30	6	0	1388	6	6	2	79	92	87	2129	1062	155	301	11	213	0	210	0	21	22	2	15	0	90	0	23	585	756	209	464	26	2331	58	3486	435
S0203	19397	432	10	6	12	3	23	0	133	0	22	471	7	0	94	0	158	0	49	0	9	1	0	5	0	2	222	0	0	0	0	79	16	17	0	48	256	0	0	6	0	1	0	1	142	70	0	0	0	0	97	1	5	19	2	76	0	0	39	12	107	11	1	0	1	0	1	5	1069	0	107	0	128	0	0	0	17	534	96	136	0	3	0	0	17	0	4	0	0	0	0	17	3	0	13	2	1	0	0	0	104	5	78	0	55	0	0	0	0	0	17	86	9	49	1	0	1	0	150	0	0	0	11	6	39	256	135	50	132	0	36	0	25	0	2	4	0	2	0	8	0	2	149	107	36	73	2	425	5	597	39
S0204	11035	192	0	13	7	0	2	0	60	0	18	266	5	1	33	0	45	0	15	0	1	0	0	0	0	1	66	0	0	0	0	68	0	11	0	60	140	0	0	4	0	0	0	0	13	26	0	0	1	0	33	0	8	15	3	61	4	2	37	10	76	5	1	1	1	0	0	9	551	0	45	0	132	0	0	0	9	253	46	87	0	2	0	0	5	0	4	1	0	0	0	37	1	0	33	2	0	0	0	0	103	4	95	0	44	0	1	0	0	0	2	43	0	5	0	1	0	0	78	0	1	0	5	0	4	259	75	16	40	0	29	0	12	0	0	0	0	0	0	4	0	3	201	92	17	56	1	192	2	260	56
S0205	7151	107	0	4	5	1	4	0	26	0	6	248	2	2	23	0	33	0	23	0	0	2	0	6	0	0	54	0	0	0	0	39	0	5	0	37	63	0	0	0	0	1	0	1	15	40	0	9	0	0	16	0	3	18	2	23	1	0	17	4	36	3	0	1	0	0	1	2	360	0	17	0	72	0	1	0	7	185	49	46	0	1	0	0	1	0	4	0	0	0	0	8	0	0	15	2	0	0	0	0	53	12	51	1	21	0	0	0	0	0	12	33	0	9	0	3	0	0	48	0	3	1	3	1	0	190	35	18	23	0	15	0	8	0	2	4	0	0	0	14	0	0	193	69	8	17	3	115	6	138	11
S0206	9594	141	0	13	8	0	2	0	52	0	7	284	4	1	22	0	50	0	22	0	4	1	0	1	0	0	101	0	0	0	0	59	0	5	0	46	108	0	0	4	0	0	1	1	17	83	0	2	0	0	44	0	7	30	2	29	0	0	46	11	38	5	0	0	1	0	0	7	500	0	29	1	89	0	0	0	18	288	86	74	0	0	0	0	4	0	3	0	0	0	0	17	1	0	26	2	0	0	0	0	80	2	50	0	50	0	2	0	0	0	14	59	1	16	0	0	0	0	110	0	1	0	2	0	3	165	82	9	38	0	15	0	19	0	0	2	0	0	0	5	0	0	125	71	18	33	2	148	2	152	23
S0207	8358	104	0	21	6	1	4	0	70	0	9	293	3	0	18	0	46	0	12	0	0	0	0	2	0	0	62	0	0	0	0	55	0	2	0	60	106	0	0	4	0	0	2	2	17	46	0	1	0	0	36	1	3	15	1	28	1	0	22	6	34	4	1	0	0	0	0	4	447	0	20	0	71	0	0	0	5	221	72	84	1	3	0	0	0	0	5	0	0	0	0	18	0	0	5	1	0	1	0	0	55	3	38	0	42	0	4	0	0	0	6	93	1	17	0	2	0	0	84	0	0	0	3	3	10	144	155	9	62	0	16	0	13	0	0	0	0	0	0	3	0	0	154	52	15	41	1	128	3	187	11
S0208	63601	1105	21	139	30	5	64	0	248	0	79	1915	21	1	225	0	326	7	127	0	1	7	0	14	0	10	712	0	0	0	0	329	8	83	3	204	708	0	9	28	0	7	2	26	72	292	0	4	7	0	343	2	25	134	9	233	0	6	174	42	435	31	2	7	7	4	0	16	3488	0	234	7	560	0	1	2	60	2005	726	317	0	17	0	12	40	0	34	4	0	0	0	155	12	0	72	22	2	0	0	0	302	124	316	1	195	0	3	1	0	0	85	304	11	83	1	6	1	0	646	0	0	0	50	26	66	1384	324	81	197	2	106	0	152	0	3	7	0	9	0	47	0	15	1061	493	68	344	13	819	34	1264	152
S0209	1493	16	0	3	2	0	2	0	3	0	0	38	0	0	10	0	6	0	0	0	0	0	0	0	0	0	20	0	0	0	0	5	0	0	0	10	29	0	0	0	0	0	0	0	4	2	0	0	0	0	2	0	1	0	0	3	0	0	2	0	11	0	0	0	0	0	0	0	78	0	5	0	12	0	0	0	1	45	18	17	0	0	0	1	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	12	3	7	0	7	0	0	0	0	0	1	15	0	3	0	2	0	0	15	0	0	0	4	0	1	22	3	2	4	0	1	0	2	0	0	0	0	0	0	0	0	2	28	12	5	10	0	23	1	55	6
S0210	2024	23	0	2	0	0	7	0	3	0	5	43	0	0	2	0	14	0	3	0	0	1	0	0	0	0	18	0	0	0	0	9	3	0	0	5	53	0	0	2	0	1	0	0	2	4	0	0	0	0	1	0	0	0	0	6	0	0	6	2	24	0	0	1	0	0	0	0	111	0	10	0	11	0	0	0	0	49	29	8	0	1	0	2	1	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	17	9	13	0	3	0	0	0	0	0	4	6	1	3	0	0	0	0	16	1	0	0	3	1	0	23	8	4	7	0	6	0	5	0	0	0	0	0	0	2	0	1	39	19	5	6	0	19	3	62	5
S0211	14799	249	3	18	8	1	40	0	28	0	28	238	6	1	32	0	60	0	20	0	1	4	0	2	0	0	115	0	0	0	0	40	0	7	4	59	161	0	1	2	0	3	1	2	30	221	0	4	0	0	53	1	0	19	0	64	0	2	42	23	129	6	0	7	0	0	0	7	677	0	64	0	127	0	0	0	10	435	116	68	6	0	0	7	6	0	4	6	0	0	0	52	2	0	12	8	2	0	0	0	93	61	113	0	27	1	4	0	0	0	24	44	0	28	0	1	2	0	139	0	11	0	9	4	11	400	79	6	49	1	14	0	34	0	9	7	0	3	0	5	0	4	116	78	19	40	4	246	23	453	55
S0212	4100	74	0	1	1	0	7	0	15	0	3	113	2	0	12	1	23	0	6	0	1	0	0	0	1	0	62	0	0	0	0	24	0	11	0	10	44	0	0	0	0	0	0	2	15	33	0	0	0	0	14	0	1	4	1	13	0	0	7	2	17	0	0	1	0	0	0	4	161	0	11	1	49	0	0	1	2	123	43	23	0	1	0	3	0	0	1	0	0	0	0	23	1	1	0	0	0	1	0	0	32	10	13	0	9	0	0	0	0	0	1	29	1	10	0	2	0	0	67	1	1	0	4	2	1	88	36	7	23	0	6	0	5	0	0	0	0	0	0	2	0	0	49	23	9	14	0	126	4	109	10
S0213	592	12	0	1	0	0	2	0	3	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	2	13	0	0	0	0	0	1	1	1	2	0	1	0	0	6	0	0	2	0	5	0	0	0	1	9	0	0	0	0	0	0	0	29	0	0	0	9	0	0	0	0	12	1	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	2	0	1	0	0	0	0	0	0	4	3	2	0	0	0	0	5	1	0	0	2	0	1	7	1	1	2	0	1	0	0	0	0	0	0	0	0	1	0	0	3	5	0	1	0	6	0	25	1
S0214	1812	31	1	3	2	0	3	0	8	0	3	32	2	0	11	0	16	0	2	0	0	0	0	0	0	1	15	0	0	0	0	7	0	0	0	13	16	0	0	0	0	3	0	0	2	14	0	0	0	0	13	0	1	2	1	14	0	0	6	2	4	0	0	0	0	0	0	1	88	0	11	0	25	0	0	0	3	51	7	23	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	4	0	16	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	17	0	0	0	5	0	4	55	17	2	9	0	2	0	1	0	0	2	0	0	0	1	0	0	6	5	1	9	0	24	1	51	13
S0215	578	4	0	0	0	0	0	0	2	0	1	8	0	0	2	0	4	0	0	0	0	0	0	0	0	0	5	0	0	0	0	6	0	2	0	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	2	0	3	0	0	2	1	1	0	0	0	0	0	0	1	15	0	1	0	4	0	0	0	0	24	4	4	0	1	0	1	1	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	1	0	0	1	5	12	3	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	3	0	40	0	22	2
S0216	10804	170	2	10	3	1	19	0	33	0	14	280	5	1	44	0	56	0	22	0	2	2	0	1	0	1	97	0	0	0	0	78	0	19	1	47	122	0	0	2	0	0	0	2	13	29	0	1	2	0	38	0	0	21	1	62	0	0	15	7	69	13	0	0	0	4	0	4	615	0	40	0	87	0	0	0	10	316	180	112	1	4	0	0	0	0	4	0	0	0	0	22	0	0	3	5	0	0	0	0	126	13	85	0	25	0	0	0	0	0	22	74	0	13	0	0	0	0	127	0	0	1	8	6	2	191	120	6	62	2	16	0	15	0	0	0	0	1	0	48	0	0	195	119	3	40	0	352	1	286	23
S0217	427	4	0	0	0	0	1	0	5	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	8	0	0	0	0	3	0	0	0	2	8	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	3	0	0	2	0	2	0	0	0	0	0	0	0	18	0	2	0	5	0	0	0	2	8	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	11	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	5	0	1	0	9	0	17	2
S0218	3858	63	1	4	1	2	17	0	14	0	6	52	2	0	19	1	20	0	8	0	2	0	0	0	2	0	9	0	0	0	0	7	0	6	0	27	70	1	0	0	0	0	0	1	8	8	0	0	0	0	25	0	1	10	1	26	0	4	8	3	23	1	0	1	0	0	0	0	168	0	8	0	36	0	0	0	5	102	32	33	0	1	0	0	0	0	4	0	0	0	0	33	0	0	2	3	0	0	0	0	46	14	24	0	8	0	0	0	0	0	4	5	0	4	0	1	0	0	25	0	0	0	4	4	4	65	25	4	8	0	4	0	8	0	1	2	0	1	0	1	0	0	24	7	6	10	0	56	4	111	18
S0219	3384	39	0	3	0	0	14	0	13	0	4	53	1	0	16	0	16	0	9	0	0	0	0	0	0	0	21	0	0	0	0	27	0	3	0	21	53	0	0	0	0	0	0	0	1	10	0	1	0	0	11	0	0	3	1	16	0	0	13	3	22	3	0	0	0	0	0	0	238	0	12	0	38	0	0	0	2	126	41	30	0	0	0	0	0	0	0	0	0	0	0	13	0	0	1	2	0	0	0	0	72	2	12	0	4	0	0	0	0	0	3	12	1	2	0	0	0	0	44	0	0	0	4	2	2	47	18	7	18	3	22	0	5	0	1	0	0	0	0	0	0	0	54	18	6	9	1	141	1	71	8
S0220	14303	248	0	16	11	2	64	0	44	0	25	226	10	0	43	3	44	0	17	0	0	2	0	2	1	2	71	0	1	0	0	56	0	24	0	48	132	0	1	1	0	1	2	0	53	47	0	0	0	0	88	5	0	32	7	68	0	0	36	11	107	4	0	0	1	0	0	2	685	0	47	0	122	0	0	0	6	352	157	86	0	0	0	1	8	0	8	5	0	0	0	15	8	0	15	7	2	0	0	0	126	66	88	0	28	2	0	0	0	0	23	87	0	15	0	4	1	0	147	0	0	0	9	3	13	403	106	18	34	7	23	0	27	0	7	1	0	2	0	29	0	2	186	69	13	50	12	162	6	348	47
S0221	8939	168	1	24	2	1	30	0	26	0	19	85	8	0	23	0	37	0	10	0	3	1	0	1	0	0	27	0	0	0	0	17	11	12	1	38	91	0	0	3	0	0	0	0	25	15	0	3	0	0	29	0	1	15	0	34	0	0	27	9	68	2	0	1	0	0	0	5	363	0	20	0	88	0	0	0	7	360	54	38	1	1	0	8	0	0	4	1	0	0	0	25	2	0	1	9	0	0	0	0	137	23	69	0	26	0	1	0	0	0	11	24	0	17	0	0	0	0	34	0	1	1	9	6	8	241	80	15	26	1	16	0	14	0	5	1	0	0	0	5	0	0	79	65	15	29	8	133	7	162	19
S0222	11288	178	1	9	8	0	32	0	28	0	13	146	8	3	30	0	58	0	19	0	0	5	0	6	0	0	78	0	0	0	0	40	0	13	2	51	148	0	1	6	0	1	1	1	25	46	0	1	0	0	50	0	0	15	2	34	0	0	17	15	98	8	0	2	1	0	0	2	428	0	70	0	91	0	0	0	4	412	74	52	2	1	0	3	2	0	1	3	0	0	0	25	4	0	0	0	1	0	0	0	74	63	75	0	25	0	1	0	0	0	23	54	0	41	0	1	0	0	102	3	1	1	10	6	6	266	63	21	33	0	24	0	14	0	4	1	0	1	0	4	0	0	91	93	21	59	2	150	2	373	48
S0223	2433	56	1	7	1	1	2	0	11	0	2	84	6	0	11	0	11	0	5	0	0	0	0	0	1	0	16	0	0	0	0	4	0	4	1	2	21	0	0	2	0	0	1	0	7	18	0	2	0	0	26	0	2	7	0	6	0	0	0	3	14	0	0	1	0	0	0	0	61	0	13	0	52	0	0	0	1	71	7	25	0	0	0	1	1	0	0	0	0	0	0	7	3	0	1	3	0	0	0	0	4	2	18	0	14	0	0	0	0	0	6	9	0	1	0	0	0	0	30	0	3	2	1	0	1	100	31	2	11	0	1	0	7	0	0	0	0	0	0	1	0	2	13	24	2	14	2	16	0	50	5
S0224	848	12	0	4	0	0	0	0	3	0	0	28	0	0	2	0	8	0	3	0	0	0	0	0	0	0	2	0	0	0	0	6	0	3	0	2	18	0	1	1	0	0	0	0	1	4	0	1	0	0	7	0	2	0	0	7	0	0	0	1	3	0	0	0	0	0	0	0	20	0	6	0	17	0	0	0	4	33	6	11	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	4	0	7	0	0	0	0	0	5	0	0	1	0	0	0	0	13	0	0	0	0	0	1	36	14	4	1	0	0	0	3	0	0	3	0	0	0	1	0	0	1	13	6	5	0	6	1	22	1
S0225	229	7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	2	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	0	1	0	2	0	0	0	0	13	5	2	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	3	0	0	0	0	4	3	0	0	1	0	0	0	0	0	2	1	0	1	0	0	0	0	2	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	8	0	10	1
S0227	79754	1540	31	77	36	16	29	0	241	0	117	1475	67	2	306	0	468	10	196	0	2	19	7	26	0	3	748	0	0	2	0	287	0	53	8	330	772	0	0	14	0	5	0	10	1078	1191	0	2	5	0	424	7	9	169	15	289	4	1	250	94	605	35	0	5	14	0	1	57	3517	0	494	1	772	0	1	1	92	2430	332	404	1	11	2	23	13	0	15	29	0	0	2	370	24	2	107	32	2	4	0	6	448	192	379	2	174	0	17	0	2	0	165	96	4	128	0	2	5	0	720	2	1	6	164	22	111	2253	671	66	274	1	24	0	128	0	8	19	3	19	0	58	1	25	1027	524	76	340	15	1897	658	2384	430
S0228	14721	287	2	19	3	2	15	0	58	0	26	287	9	0	29	0	59	0	17	0	2	3	0	0	1	4	144	0	0	0	0	63	0	5	0	32	176	0	0	1	0	0	1	0	56	29	0	0	0	0	50	0	0	37	1	52	5	0	34	10	86	0	0	0	0	0	0	8	527	0	79	1	169	0	0	0	17	591	164	112	0	4	0	1	2	0	8	1	0	0	0	115	5	0	5	3	0	0	0	0	100	11	85	0	23	0	0	1	0	0	29	52	4	34	0	0	0	0	121	0	1	0	14	3	9	314	203	21	95	0	24	0	6	0	3	3	0	1	0	7	0	5	116	59	35	55	2	476	4	478	24
S0229	21232	392	4	4	12	0	13	0	156	0	16	458	13	1	73	0	93	0	28	0	9	2	1	1	0	4	105	0	2	7	0	43	0	23	1	96	224	0	1	11	0	8	2	0	37	17	0	1	1	0	96	3	5	17	6	157	2	0	84	10	145	7	0	0	3	0	0	19	703	0	80	0	280	0	0	0	7	774	83	88	2	5	0	5	2	0	5	0	0	0	0	42	1	1	49	7	1	1	0	0	162	0	203	0	135	0	0	0	0	0	51	30	3	19	0	0	3	0	66	0	1	0	31	4	16	617	191	19	41	1	8	0	49	0	1	10	0	3	0	19	0	1	158	276	6	68	0	939	6	582	72
S0230	22944	414	11	19	14	0	30	0	65	0	18	432	16	9	84	0	100	0	67	0	6	2	2	0	1	2	172	0	1	2	0	94	0	35	0	174	253	0	1	3	0	1	1	1	58	141	0	6	1	0	154	1	4	38	7	100	0	6	135	43	188	7	0	1	1	1	0	4	909	0	80	0	222	0	0	1	29	747	79	141	6	2	0	2	1	0	3	2	0	0	0	298	3	0	16	13	4	1	0	0	304	5	140	0	69	0	0	0	0	0	28	54	3	13	0	1	5	0	181	1	9	0	17	5	20	607	310	10	135	4	31	0	64	0	1	8	0	5	0	25	0	6	393	312	14	104	0	854	34	490	60
S0231	7308	118	6	4	4	0	1	0	33	1	14	145	0	0	21	0	20	0	9	0	1	0	0	3	0	1	67	0	0	0	0	25	0	9	0	20	77	0	0	1	0	1	0	0	25	4	0	0	1	0	50	3	2	12	3	30	0	0	42	3	28	2	0	0	0	0	0	5	403	0	50	0	60	0	0	0	10	207	37	26	0	2	0	1	2	0	1	0	0	0	0	7	4	0	11	5	1	1	0	0	51	1	72	0	43	0	0	0	0	0	11	5	0	10	0	1	3	0	20	2	0	0	7	4	8	191	63	9	38	2	2	0	6	0	6	6	0	0	0	3	0	1	81	34	9	37	3	148	0	168	19
S0232	6669	135	9	2	5	0	2	0	22	0	10	170	1	0	26	0	28	0	8	0	0	0	0	2	0	0	66	0	0	0	0	24	0	7	0	24	80	0	0	1	0	1	1	1	11	28	0	0	1	0	38	1	0	2	1	25	0	0	11	13	40	3	0	1	0	0	0	4	243	0	40	0	60	0	1	0	5	202	45	37	0	1	0	1	1	0	4	1	0	0	0	3	3	0	11	5	0	0	0	0	22	2	59	0	33	0	1	0	0	0	9	21	2	6	0	0	0	0	68	1	0	2	14	1	3	168	82	4	28	0	6	0	18	0	0	0	0	0	0	11	0	4	62	67	1	30	1	125	1	109	12
S0233	8415	183	3	26	2	0	4	0	20	0	18	182	1	0	43	0	38	0	8	0	0	1	0	0	1	1	93	2	0	0	0	68	0	4	1	29	88	0	0	1	0	0	0	5	19	66	0	0	0	0	44	2	0	14	2	30	0	0	68	8	43	5	0	0	0	0	2	2	306	0	39	1	90	0	0	0	13	240	79	38	0	1	0	1	0	0	1	5	0	0	0	4	2	0	8	2	1	0	0	0	38	11	47	0	19	0	3	1	0	1	3	46	1	8	0	1	0	0	85	0	0	0	2	4	6	222	120	27	60	0	5	0	11	0	1	2	1	0	0	2	0	1	152	98	7	38	0	136	5	190	22
S0234	8623	175	1	35	0	1	14	0	33	0	9	176	4	0	24	0	31	0	15	0	1	2	0	2	0	0	79	1	0	0	0	42	0	1	0	13	95	0	1	1	0	0	0	3	56	77	0	0	1	0	31	3	6	17	0	19	1	0	26	7	64	2	0	0	0	0	0	2	399	0	29	1	80	0	0	0	5	277	75	66	1	0	0	5	0	0	1	2	0	0	0	7	6	0	2	5	1	0	0	0	67	11	38	0	21	0	5	0	0	0	3	56	0	20	0	0	0	0	144	0	0	0	7	2	10	285	139	28	45	1	11	0	11	0	1	3	3	0	0	4	0	0	128	75	11	26	3	177	3	230	15
S0235	36096	660	6	44	24	1	27	0	104	0	66	1030	10	0	131	0	151	3	40	0	0	5	0	5	0	4	390	0	0	0	0	81	0	16	1	97	463	0	3	4	0	1	1	5	109	212	0	0	2	0	148	5	11	80	1	97	4	2	104	20	217	10	0	2	0	0	1	21	1535	0	139	0	333	0	1	0	32	1243	390	227	2	4	0	5	7	0	13	1	0	0	1	83	9	0	24	16	3	1	0	0	276	54	139	0	77	0	4	0	0	0	27	347	4	35	0	0	3	2	451	4	0	0	22	26	17	837	357	93	179	1	27	0	28	0	11	7	1	2	0	29	0	5	755	232	69	107	6	1385	10	820	70
S0236	15882	283	4	10	9	1	16	1	36	0	20	291	7	1	41	0	60	2	16	0	2	1	0	6	1	0	160	0	0	0	0	125	0	4	0	43	157	0	0	1	0	0	1	5	83	23	0	0	1	0	70	2	3	35	5	60	1	3	40	4	78	2	0	1	1	0	0	11	516	0	65	0	157	0	0	0	8	557	98	61	2	3	0	2	2	0	6	1	0	0	0	546	4	1	1	8	1	1	0	0	124	9	72	0	39	0	2	0	0	0	19	24	1	17	2	0	0	0	147	0	1	0	22	7	13	438	192	27	54	0	4	0	31	0	0	8	0	0	0	7	0	3	256	137	33	61	12	696	11	352	26
S0237	7661	148	0	5	5	0	4	0	25	0	6	232	2	0	14	0	44	0	11	0	2	0	0	6	0	0	77	0	0	0	0	45	0	4	1	50	131	0	0	3	0	0	0	3	39	70	0	0	1	0	34	0	0	5	2	35	0	0	13	2	54	0	0	0	0	0	0	0	531	0	16	0	71	0	0	0	3	171	61	53	0	0	0	2	4	0	2	2	0	0	0	41	2	0	8	1	0	0	0	0	129	22	32	0	13	0	0	0	0	0	4	116	2	7	0	0	1	0	141	2	0	0	1	4	5	89	52	9	36	0	7	0	16	0	0	3	0	0	0	4	0	0	177	50	6	12	1	197	5	170	14
S0238	40137	956	21	160	20	2	10	0	122	0	59	1427	19	7	192	0	174	0	107	0	0	15	5	17	2	8	537	0	0	0	0	135	0	33	5	176	439	0	2	12	0	0	0	1	139	485	0	15	5	0	232	1	10	99	10	95	0	0	184	38	276	27	2	2	0	0	5	8	2049	0	248	3	471	0	2	2	45	1184	236	362	2	4	0	2	6	0	18	5	0	0	0	394	14	0	16	24	3	1	0	0	115	48	239	0	90	0	2	0	0	0	70	157	1	91	3	0	0	0	453	2	31	2	28	21	76	1118	436	89	221	0	19	0	117	0	0	3	0	5	0	23	0	2	572	198	61	210	5	331	293	1009	58
S0239	8233	156	1	19	5	1	16	0	22	0	9	287	4	0	21	0	18	0	13	0	1	1	1	0	0	0	124	0	0	1	0	29	0	6	1	30	102	0	0	1	0	1	0	0	51	86	0	0	0	0	49	0	3	19	0	19	0	0	41	7	64	2	0	0	0	0	0	1	422	0	28	0	108	0	0	0	7	293	37	138	0	2	0	4	0	0	0	1	0	0	0	105	1	0	1	11	1	0	0	0	149	43	60	0	24	0	0	0	0	0	13	40	0	12	2	0	1	0	121	0	0	3	7	2	6	172	108	14	36	0	3	0	7	0	1	0	1	1	0	5	0	0	125	71	4	26	0	295	7	252	17
S0240	8525	135	1	17	2	0	1	0	31	0	22	198	5	5	28	0	53	0	10	0	0	1	0	1	0	0	99	0	0	0	0	37	0	2	0	27	143	0	0	4	0	0	0	0	22	37	0	2	0	0	52	2	1	14	0	38	1	0	9	6	66	3	0	0	0	0	2	0	331	0	49	0	79	0	0	7	13	359	63	111	0	2	0	1	1	0	0	2	0	0	0	143	4	0	0	1	0	0	0	0	67	54	57	0	15	0	0	0	0	0	16	30	0	15	1	0	1	0	62	1	1	0	5	2	8	242	125	13	55	0	9	0	30	0	0	2	1	0	0	9	0	4	31	82	4	27	0	427	22	253	11
S0241	14993	202	2	69	7	0	4	0	63	0	33	500	8	5	83	0	79	0	11	0	2	3	0	4	0	2	182	0	0	0	0	94	0	11	0	19	181	0	1	3	0	0	0	0	47	119	0	11	0	0	88	3	0	19	1	49	0	0	15	12	99	2	0	0	0	0	0	1	445	0	100	5	163	0	0	13	4	548	157	123	0	8	0	7	9	0	4	1	0	0	0	107	4	0	0	0	0	0	0	0	45	8	92	0	41	0	0	0	0	0	68	29	0	86	0	0	1	0	298	2	8	0	7	7	19	481	143	34	147	0	11	0	57	0	0	5	5	0	0	35	0	0	57	271	6	54	2	316	8	477	38
